node_id,x,y,degree,degree_centrality,betweenness_centrality,node_type
79378,778213.261249,1434360.6705,4,2.9663907923229807e-05,0.10099636531325853,intersection
114527,775285.255323,1433103.761487,3,2.2247930942422355e-05,0.0998237450348562,endpoint
18331,782130.965755,1429353.723275,4,2.9663907923229807e-05,0.09967427218979572,intersection
84414,777310.08965,1434079.43481,3,2.2247930942422355e-05,0.09902536450271415,intersection
10149,777447.285981,1434173.771901,3,2.2247930942422355e-05,0.09902454868817276,endpoint
18326,782120.708634,1429353.893808,4,2.9663907923229807e-05,0.09812189342801744,intersection
76102,786034.072258,1441545.395076,3,2.2247930942422355e-05,0.09757978774781535,endpoint
74788,781887.618349,1436011.646055,3,2.2247930942422355e-05,0.09738974176508294,endpoint
28430,785254.43487,1430211.292079,5,3.7079884904037255e-05,0.09696708816021037,endpoint
10543,780268.893724,1440408.539606,4,2.9663907923229807e-05,0.09672291163550986,endpoint
76089,788961.351088,1438442.297716,4,2.9663907923229807e-05,0.09663068119849413,intersection
74866,788954.8601,1438465.734603,3,2.2247930942422355e-05,0.0963744726719096,endpoint
74865,788930.443578,1438821.677466,3,2.2247930942422355e-05,0.0963722041606992,endpoint
75729,785527.678877,1430241.852729,4,2.9663907923229807e-05,0.0963428698321772,endpoint
75862,780931.153408,1443292.406365,4,2.9663907923229807e-05,0.09592545416604525,intersection
79789,784322.56197,1429855.517352,3,2.2247930942422355e-05,0.09568313315993003,endpoint
79788,784350.017903,1429809.458459,3,2.2247930942422355e-05,0.0956054287212255,intersection
79787,784365.117869,1429784.472562,3,2.2247930942422355e-05,0.09560231661604639,intersection
35530,784410.892731,1429708.744835,3,2.2247930942422355e-05,0.09559949518522753,endpoint
75852,780256.585285,1440743.767913,2,1.4831953961614903e-05,0.09546103366405796,intersection
75853,780262.315681,1440835.651522,2,1.4831953961614903e-05,0.09545706608694977,intersection
75854,780326.20121,1441095.294178,3,2.2247930942422355e-05,0.09545332099080091,endpoint
75856,780343.533319,1441170.886089,4,2.9663907923229807e-05,0.09470932948725147,intersection
75855,780328.813315,1441111.671096,2,1.4831953961614903e-05,0.09469122427886624,endpoint
50894,780361.347957,1434534.195519,3,2.2247930942422355e-05,0.09461493885998001,endpoint
9451,780418.79844,1434545.293694,3,2.2247930942422355e-05,0.0941911266866423,endpoint
13409,777065.074869,1434120.67479,4,2.9663907923229807e-05,0.09400435231677501,intersection
13410,777039.648658,1434117.398446,3,2.2247930942422355e-05,0.09381579651874199,intersection
76104,788046.114203,1440756.05772,4,2.9663907923229807e-05,0.09350139137691094,intersection
75678,782022.839133,1443408.867791,3,2.2247930942422355e-05,0.09345646087704933,intersection
107258,783111.278856,1443332.46953,3,2.2247930942422355e-05,0.09338419726130066,endpoint
75682,781323.195491,1443212.240968,3,2.2247930942422355e-05,0.09333881566852971,endpoint
75679,781856.400523,1443369.723144,2,1.4831953961614903e-05,0.09333699662182883,endpoint
4838,782324.848143,1429352.876855,4,2.9663907923229807e-05,0.0932970477008371,intersection
75677,782767.611264,1443407.412216,2,1.4831953961614903e-05,0.09329562939154394,endpoint
132262,780993.124369,1443311.180955,4,2.9663907923229807e-05,0.09329435047182516,intersection
132860,781177.683143,1443263.181532,2,1.4831953961614903e-05,0.09329247551270894,endpoint
132905,781297.405285,1443225.206051,2,1.4831953961614903e-05,0.09329068283521554,endpoint
33448,780349.857022,1441196.32481,4,2.9663907923229807e-05,0.09314992158919688,intersection
21883,780434.434502,1441555.363192,4,2.9663907923229807e-05,0.09265100590864152,intersection
50193,780396.522317,1441390.06139,3,2.2247930942422355e-05,0.09264366863145714,endpoint
50192,780387.311237,1441346.993998,2,1.4831953961614903e-05,0.09262570539128472,endpoint
83903,775365.821949,1433048.317604,3,2.2247930942422355e-05,0.09258073800258668,intersection
29842,786427.804099,1432626.146044,4,2.9663907923229807e-05,0.09257613480958381,intersection
75692,783459.857777,1443249.866326,4,2.9663907923229807e-05,0.09255527050078441,intersection
75871,780408.191859,1441450.721872,2,1.4831953961614903e-05,0.09255083846783668,endpoint
104337,782235.230971,1429353.264984,2,1.4831953961614903e-05,0.09252386565873612,endpoint
75693,783187.846354,1443312.888238,2,1.4831953961614903e-05,0.09245217412894471,endpoint
75691,783466.114771,1443248.092942,4,2.9663907923229807e-05,0.09243333664156533,intersection
53091,774975.693282,1432062.372307,3,2.2247930942422355e-05,0.09233354758665266,endpoint
75872,780466.795597,1441658.612254,4,2.9663907923229807e-05,0.09231898063315845,intersection
133940,781985.587303,1429357.107409,2,1.4831953961614903e-05,0.09230854766837657,endpoint
88541,775340.383066,1432944.576108,2,1.4831953961614903e-05,0.09229614471817124,endpoint
88543,775345.94933,1432896.822209,2,1.4831953961614903e-05,0.092292734357273,endpoint
88542,775259.212176,1432392.675197,2,1.4831953961614903e-05,0.09228947231701433,endpoint
